type,name,value
constant,STREAM_NOTIFY_RESOLVE,1
constant,STREAM_NOTIFY_SEVERITY_INFO,0
constant,STREAM_NOTIFY_SEVERITY_WARN,1
constant,STREAM_NOTIFY_SEVERITY_ERR,2
constant,STREAM_FILTER_READ,1
constant,STREAM_FILTER_WRITE,2
constant,STREAM_FILTER_ALL,3
constant,STREAM_CLIENT_PERSISTENT,1
constant,STREAM_CLIENT_ASYNC_CONNECT,2
constant,STREAM_CLIENT_CONNECT,4
constant,STREAM_CRYPTO_METHOD_SSLv2_CLIENT,0
constant,STREAM_CRYPTO_METHOD_SSLv3_CLIENT,1
constant,STREAM_CRYPTO_METHOD_SSLv23_CLIENT,2
constant,STREAM_CRYPTO_METHOD_TLS_CLIENT,3
constant,STREAM_CRYPTO_METHOD_SSLv2_SERVER,4
constant,STREAM_CRYPTO_METHOD_SSLv3_SERVER,5
constant,STREAM_CRYPTO_METHOD_SSLv23_SERVER,6
constant,STREAM_CRYPTO_METHOD_TLS_SERVER,7
constant,STREAM_SHUT_RD,0
constant,STREAM_SHUT_WR,1
constant,STREAM_SHUT_RDWR,2
constant,STREAM_PF_INET,2
constant,STREAM_PF_INET6,10
constant,STREAM_PF_UNIX,1
constant,STREAM_IPPROTO_IP,0
constant,STREAM_IPPROTO_TCP,6
constant,STREAM_IPPROTO_UDP,17
constant,STREAM_IPPROTO_ICMP,1
constant,STREAM_IPPROTO_RAW,255
constant,STREAM_SOCK_STREAM,1
constant,STREAM_SOCK_DGRAM,2
constant,STREAM_SOCK_RAW,3
constant,STREAM_SOCK_SEQPACKET,5
constant,STREAM_SOCK_RDM,4
constant,STREAM_PEEK,2
constant,STREAM_OOB,1
constant,STREAM_SERVER_BIND,4
constant,STREAM_SERVER_LISTEN,8
constant,FILE_USE_INCLUDE_PATH,1
constant,FILE_IGNORE_NEW_LINES,2
constant,FILE_SKIP_EMPTY_LINES,4
constant,FILE_APPEND,8
constant,FILE_NO_DEFAULT_CONTEXT,16
constant,FILE_TEXT,0
constant,FILE_BINARY,0
constant,FNM_NOESCAPE,2
constant,FNM_PATHNAME,1
constant,FNM_PERIOD,4
constant,FNM_CASEFOLD,16
constant,PSFS_PASS_ON,2
constant,PSFS_FEED_ME,1
constant,PSFS_ERR_FATAL,0
constant,PSFS_FLAG_NORMAL,0
constant,PSFS_FLAG_FLUSH_INC,1
constant,PSFS_FLAG_FLUSH_CLOSE,2
constant,PASSWORD_DEFAULT,1
constant,PASSWORD_BCRYPT,1
constant,PASSWORD_BCRYPT_DEFAULT_COST,10
constant,ABDAY_1,131072
constant,ABDAY_2,131073
constant,ABDAY_3,131074
constant,ABDAY_4,131075
constant,ABDAY_5,131076
constant,ABDAY_6,131077
constant,ABDAY_7,131078
constant,DAY_1,131079
constant,DAY_2,131080
constant,DAY_3,131081
constant,DAY_4,131082
constant,DAY_5,131083
constant,DAY_6,131084
constant,DAY_7,131085
constant,ABMON_1,131086
constant,ABMON_2,131087
constant,ABMON_3,131088
constant,ABMON_4,131089
constant,ABMON_5,131090
constant,ABMON_6,131091
constant,ABMON_7,131092
constant,ABMON_8,131093
constant,ABMON_9,131094
constant,ABMON_10,131095
constant,ABMON_11,131096
constant,ABMON_12,131097
constant,MON_1,131098
constant,MON_2,131099
constant,MON_3,131100
constant,MON_4,131101
constant,MON_5,131102
constant,MON_6,131103
constant,MON_7,131104
constant,MON_8,131105
constant,MON_9,131106
constant,MON_10,131107
constant,MON_11,131108
constant,MON_12,131109
constant,AM_STR,131110
constant,PM_STR,131111
constant,D_T_FMT,131112
constant,D_FMT,131113
constant,T_FMT,131114
constant,T_FMT_AMPM,131115
constant,ERA,131116
constant,ERA_D_T_FMT,131120
constant,ERA_D_FMT,131118
constant,ERA_T_FMT,131121
constant,ALT_DIGITS,131119
constant,CRNCYSTR,262159
constant,RADIXCHAR,65536
constant,THOUSEP,65537
constant,YESEXPR,327680
constant,NOEXPR,327681
constant,CODESET,14
constant,CRYPT_SALT_LENGTH,123
constant,CRYPT_STD_DES,1
constant,CRYPT_EXT_DES,1
constant,CRYPT_MD5,1
constant,CRYPT_BLOWFISH,1
constant,CRYPT_SHA256,1
constant,CRYPT_SHA512,1
constant,DIRECTORY_SEPARATOR,/
constant,PATH_SEPARATOR,:
constant,SCANDIR_SORT_ASCENDING,0
constant,SCANDIR_SORT_DESCENDING,1
constant,SCANDIR_SORT_NONE,2
constant,GLOB_BRACE,1024
constant,GLOB_MARK,2
constant,GLOB_NOSORT,4
constant,GLOB_NOCHECK,16
constant,GLOB_NOESCAPE,64
constant,GLOB_ERR,1
constant,GLOB_ONLYDIR,8192
constant,GLOB_AVAILABLE_FLAGS,9303
constant,LOG_EMERG,0
constant,LOG_ALERT,1
constant,LOG_CRIT,2
constant,LOG_ERR,3
constant,LOG_WARNING,4
constant,LOG_NOTICE,5
constant,LOG_INFO,6
constant,LOG_DEBUG,7
constant,LOG_KERN,0
constant,LOG_USER,8
constant,LOG_MAIL,16
constant,LOG_DAEMON,24
constant,LOG_AUTH,32
constant,LOG_SYSLOG,40
constant,LOG_LPR,48
constant,LOG_NEWS,56
constant,LOG_UUCP,64
constant,LOG_CRON,72
constant,LOG_AUTHPRIV,80
constant,LOG_LOCAL0,128
constant,LOG_LOCAL1,136
constant,LOG_LOCAL2,144
constant,LOG_LOCAL3,152
constant,LOG_LOCAL4,160
constant,LOG_LOCAL5,168
constant,LOG_LOCAL6,176
constant,LOG_LOCAL7,184
constant,LOG_PID,1
constant,LOG_CONS,2
constant,LOG_ODELAY,4
constant,LOG_NDELAY,8
constant,LOG_NOWAIT,16
constant,LOG_PERROR,32
constant,EXTR_OVERWRITE,0
constant,EXTR_SKIP,1
constant,EXTR_PREFIX_SAME,2
constant,EXTR_PREFIX_ALL,3
constant,EXTR_PREFIX_INVALID,4
constant,EXTR_PREFIX_IF_EXISTS,5
constant,EXTR_IF_EXISTS,6
constant,EXTR_REFS,256
constant,SORT_ASC,4
constant,SORT_DESC,3
constant,SORT_REGULAR,0
constant,SORT_NUMERIC,1
constant,SORT_STRING,2
constant,SORT_LOCALE_STRING,5
constant,SORT_NATURAL,6
constant,SORT_FLAG_CASE,8
constant,CASE_LOWER,0
constant,CASE_UPPER,1
constant,COUNT_NORMAL,0
constant,COUNT_RECURSIVE,1
constant,ASSERT_ACTIVE,1
constant,ASSERT_CALLBACK,2
constant,ASSERT_BAIL,3
constant,ASSERT_WARNING,4
constant,ASSERT_QUIET_EVAL,5
constant,STREAM_USE_PATH,1
constant,STREAM_IGNORE_URL,2
constant,STREAM_REPORT_ERRORS,8
constant,STREAM_MUST_SEEK,16
constant,STREAM_URL_STAT_LINK,1
constant,STREAM_URL_STAT_QUIET,2
constant,STREAM_MKDIR_RECURSIVE,1
constant,STREAM_IS_URL,1
constant,STREAM_OPTION_BLOCKING,1
constant,STREAM_OPTION_READ_TIMEOUT,4
constant,STREAM_OPTION_READ_BUFFER,2
constant,STREAM_OPTION_WRITE_BUFFER,3
constant,STREAM_BUFFER_NONE,0
constant,STREAM_BUFFER_LINE,1
constant,STREAM_BUFFER_FULL,2
constant,STREAM_CAST_AS_STREAM,0
constant,STREAM_CAST_FOR_SELECT,3
constant,STREAM_META_TOUCH,1
constant,STREAM_META_OWNER,3
constant,STREAM_META_OWNER_NAME,2
constant,STREAM_META_GROUP,5
constant,STREAM_META_GROUP_NAME,4
constant,STREAM_META_ACCESS,6
constant,IMAGETYPE_GIF,1
constant,IMAGETYPE_JPEG,2
constant,IMAGETYPE_PNG,3
constant,IMAGETYPE_SWF,4
constant,IMAGETYPE_PSD,5
constant,IMAGETYPE_BMP,6
constant,IMAGETYPE_TIFF_II,7
constant,IMAGETYPE_TIFF_MM,8
constant,IMAGETYPE_JPC,9
constant,IMAGETYPE_JP2,10
constant,IMAGETYPE_JPX,11
constant,IMAGETYPE_JB2,12
constant,IMAGETYPE_SWC,13
constant,IMAGETYPE_IFF,14
constant,IMAGETYPE_WBMP,15
constant,IMAGETYPE_JPEG2000,9
constant,IMAGETYPE_XBM,16
constant,IMAGETYPE_ICO,17
constant,IMAGETYPE_UNKNOWN,0
constant,IMAGETYPE_COUNT,18
constant,DNS_A,1
constant,DNS_NS,2
constant,DNS_CNAME,16
constant,DNS_SOA,32
constant,DNS_PTR,2048
constant,DNS_HINFO,4096
constant,DNS_MX,16384
constant,DNS_TXT,32768
constant,DNS_SRV,33554432
constant,DNS_NAPTR,67108864
constant,DNS_AAAA,134217728
constant,DNS_A6,16777216
constant,DNS_ANY,268435456
constant,DNS_ALL,251713587
constant,SOAP_1_1,1
constant,SOAP_1_2,2
constant,SOAP_PERSISTENCE_SESSION,1
constant,SOAP_PERSISTENCE_REQUEST,2
constant,SOAP_FUNCTIONS_ALL,999
constant,SOAP_ENCODED,1
constant,SOAP_LITERAL,2
constant,SOAP_RPC,1
constant,SOAP_DOCUMENT,2
constant,SOAP_ACTOR_NEXT,1
constant,SOAP_ACTOR_NONE,2
constant,SOAP_ACTOR_UNLIMATERECEIVER,3
constant,SOAP_COMPRESSION_ACCEPT,32
constant,SOAP_COMPRESSION_GZIP,0
constant,SOAP_COMPRESSION_DEFLATE,16
constant,SOAP_AUTHENTICATION_BASIC,0
constant,SOAP_AUTHENTICATION_DIGEST,1
constant,UNKNOWN_TYPE,999998
constant,XSD_STRING,101
constant,XSD_BOOLEAN,102
constant,XSD_DECIMAL,103
constant,XSD_FLOAT,104
constant,XSD_DOUBLE,105
constant,XSD_DURATION,106
constant,XSD_DATETIME,107
constant,XSD_TIME,108
constant,XSD_DATE,109
constant,XSD_GYEARMONTH,110
constant,XSD_GYEAR,111
constant,XSD_GMONTHDAY,112
constant,XSD_GDAY,113
constant,XSD_GMONTH,114
constant,XSD_HEXBINARY,115
constant,XSD_BASE64BINARY,116
constant,XSD_ANYURI,117
constant,XSD_QNAME,118
constant,XSD_NOTATION,119
constant,XSD_NORMALIZEDSTRING,120
constant,XSD_TOKEN,121
constant,XSD_LANGUAGE,122
constant,XSD_NMTOKEN,123
constant,XSD_NAME,124
constant,XSD_NCNAME,125
constant,XSD_ID,126
constant,XSD_IDREF,127
constant,XSD_IDREFS,128
constant,XSD_ENTITY,129
constant,XSD_ENTITIES,130
constant,XSD_INTEGER,131
constant,XSD_NONPOSITIVEINTEGER,132
constant,XSD_NEGATIVEINTEGER,133
constant,XSD_LONG,134
constant,XSD_INT,135
constant,XSD_SHORT,136
constant,XSD_BYTE,137
constant,XSD_NONNEGATIVEINTEGER,138
constant,XSD_UNSIGNEDLONG,139
constant,XSD_UNSIGNEDINT,140
constant,XSD_UNSIGNEDSHORT,141
constant,XSD_UNSIGNEDBYTE,142
constant,XSD_POSITIVEINTEGER,143
constant,XSD_NMTOKENS,144
constant,XSD_ANYTYPE,145
constant,XSD_ANYXML,147
constant,APACHE_MAP,200
constant,SOAP_ENC_OBJECT,301
constant,SOAP_ENC_ARRAY,300
constant,XSD_1999_TIMEINSTANT,401
constant,XSD_NAMESPACE,http://www.w3.org/2001/XMLSchema
constant,XSD_1999_NAMESPACE,http://www.w3.org/1999/XMLSchema
constant,SOAP_SINGLE_ELEMENT_ARRAYS,1
constant,SOAP_WAIT_ONE_WAY_CALLS,2
constant,SOAP_USE_XSI_ARRAY_TYPE,4
constant,WSDL_CACHE_NONE,0
constant,WSDL_CACHE_DISK,1
constant,WSDL_CACHE_MEMORY,2
constant,WSDL_CACHE_BOTH,3
constant,SOAP_SSL_METHOD_TLS,0
constant,SOAP_SSL_METHOD_SSLv2,1
constant,SOAP_SSL_METHOD_SSLv3,2
constant,SOAP_SSL_METHOD_SSLv23,3
constant,AF_UNIX,1
constant,AF_INET,2
constant,AF_INET6,10
constant,SOCK_STREAM,1
constant,SOCK_DGRAM,2
constant,SOCK_RAW,3
constant,SOCK_SEQPACKET,5
constant,SOCK_RDM,4
constant,MSG_OOB,1
constant,MSG_WAITALL,256
constant,MSG_CTRUNC,8
constant,MSG_TRUNC,32
constant,MSG_PEEK,2
constant,MSG_DONTROUTE,4
constant,MSG_EOR,128
constant,MSG_EOF,512
constant,MSG_CONFIRM,2048
constant,MSG_ERRQUEUE,8192
constant,MSG_NOSIGNAL,16384
constant,MSG_DONTWAIT,64
constant,MSG_MORE,32768
constant,MSG_WAITFORONE,65536
constant,MSG_CMSG_CLOEXEC,1073741824
constant,SO_DEBUG,1
constant,SO_REUSEADDR,2
constant,SO_REUSEPORT,15
constant,SO_KEEPALIVE,9
constant,SO_DONTROUTE,5
constant,SO_LINGER,13
constant,SO_BROADCAST,6
constant,SO_OOBINLINE,10
constant,SO_SNDBUF,7
constant,SO_RCVBUF,8
constant,SO_SNDLOWAT,19
constant,SO_RCVLOWAT,18
constant,SO_SNDTIMEO,21
constant,SO_RCVTIMEO,20
constant,SO_TYPE,3
constant,SO_ERROR,4
constant,SO_BINDTODEVICE,25
constant,SOL_SOCKET,1
constant,SOMAXCONN,128
constant,TCP_NODELAY,1
constant,PHP_NORMAL_READ,1
constant,PHP_BINARY_READ,2
constant,MCAST_JOIN_GROUP,42
constant,MCAST_LEAVE_GROUP,45
constant,MCAST_BLOCK_SOURCE,43
constant,MCAST_UNBLOCK_SOURCE,44
constant,MCAST_JOIN_SOURCE_GROUP,46
constant,MCAST_LEAVE_SOURCE_GROUP,47
constant,IP_MULTICAST_IF,32
constant,IP_MULTICAST_TTL,33
constant,IP_MULTICAST_LOOP,34
constant,IPV6_MULTICAST_IF,17
constant,IPV6_MULTICAST_HOPS,18
constant,IPV6_MULTICAST_LOOP,19
constant,SOCKET_EPERM,1
constant,SOCKET_ENOENT,2
constant,SOCKET_EINTR,4
constant,SOCKET_EIO,5
constant,SOCKET_ENXIO,6
constant,SOCKET_E2BIG,7
constant,SOCKET_EBADF,9
constant,SOCKET_EAGAIN,11
constant,SOCKET_ENOMEM,12
constant,SOCKET_EACCES,13
constant,SOCKET_EFAULT,14
constant,SOCKET_ENOTBLK,15
constant,SOCKET_EBUSY,16
constant,SOCKET_EEXIST,17
constant,SOCKET_EXDEV,18
constant,SOCKET_ENODEV,19
constant,SOCKET_ENOTDIR,20
constant,SOCKET_EISDIR,21
constant,SOCKET_EINVAL,22
constant,SOCKET_ENFILE,23
constant,SOCKET_EMFILE,24
constant,SOCKET_ENOTTY,25
constant,SOCKET_ENOSPC,28
constant,SOCKET_ESPIPE,29
constant,SOCKET_EROFS,30
constant,SOCKET_EMLINK,31
constant,SOCKET_EPIPE,32
constant,SOCKET_ENAMETOOLONG,36
constant,SOCKET_ENOLCK,37
constant,SOCKET_ENOSYS,38
constant,SOCKET_ENOTEMPTY,39
constant,SOCKET_ELOOP,40
constant,SOCKET_EWOULDBLOCK,11
constant,SOCKET_ENOMSG,42
constant,SOCKET_EIDRM,43
constant,SOCKET_ECHRNG,44
constant,SOCKET_EL2NSYNC,45
constant,SOCKET_EL3HLT,46
constant,SOCKET_EL3RST,47
constant,SOCKET_ELNRNG,48
constant,SOCKET_EUNATCH,49
constant,SOCKET_ENOCSI,50
constant,SOCKET_EL2HLT,51
constant,SOCKET_EBADE,52
constant,SOCKET_EBADR,53
constant,SOCKET_EXFULL,54
constant,SOCKET_ENOANO,55
constant,SOCKET_EBADRQC,56
constant,SOCKET_EBADSLT,57
constant,SOCKET_ENOSTR,60
constant,SOCKET_ENODATA,61
constant,SOCKET_ETIME,62
constant,SOCKET_ENOSR,63
constant,SOCKET_ENONET,64
constant,SOCKET_EREMOTE,66
constant,SOCKET_ENOLINK,67
constant,SOCKET_EADV,68
constant,SOCKET_ESRMNT,69
constant,SOCKET_ECOMM,70
constant,SOCKET_EPROTO,71
constant,SOCKET_EMULTIHOP,72
constant,SOCKET_EBADMSG,74
constant,SOCKET_ENOTUNIQ,76
constant,SOCKET_EBADFD,77
constant,SOCKET_EREMCHG,78
constant,SOCKET_ERESTART,85
constant,SOCKET_ESTRPIPE,86
constant,SOCKET_EUSERS,87
constant,SOCKET_ENOTSOCK,88
constant,SOCKET_EDESTADDRREQ,89
constant,SOCKET_EMSGSIZE,90
constant,SOCKET_EPROTOTYPE,91
constant,SOCKET_ENOPROTOOPT,92
constant,SOCKET_EPROTONOSUPPORT,93
constant,SOCKET_ESOCKTNOSUPPORT,94
constant,SOCKET_EOPNOTSUPP,95
constant,SOCKET_EPFNOSUPPORT,96
constant,SOCKET_EAFNOSUPPORT,97
constant,SOCKET_EADDRINUSE,98
constant,SOCKET_EADDRNOTAVAIL,99
constant,SOCKET_ENETDOWN,100
constant,SOCKET_ENETUNREACH,101
constant,SOCKET_ENETRESET,102
constant,SOCKET_ECONNABORTED,103
constant,SOCKET_ECONNRESET,104
constant,SOCKET_ENOBUFS,105
constant,SOCKET_EISCONN,106
constant,SOCKET_ENOTCONN,107
constant,SOCKET_ESHUTDOWN,108
constant,SOCKET_ETOOMANYREFS,109
constant,SOCKET_ETIMEDOUT,110
constant,SOCKET_ECONNREFUSED,111
constant,SOCKET_EHOSTDOWN,112
constant,SOCKET_EHOSTUNREACH,113
constant,SOCKET_EALREADY,114
constant,SOCKET_EINPROGRESS,115
constant,SOCKET_EISNAM,120
constant,SOCKET_EREMOTEIO,121
constant,SOCKET_EDQUOT,122
constant,SOCKET_ENOMEDIUM,123
constant,SOCKET_EMEDIUMTYPE,124
constant,IPPROTO_IP,0
constant,IPPROTO_IPV6,41
constant,SOL_TCP,6
constant,SOL_UDP,17
constant,IPV6_UNICAST_HOPS,16
constant,IPV6_RECVPKTINFO,49
constant,IPV6_PKTINFO,50
constant,IPV6_RECVHOPLIMIT,51
constant,IPV6_HOPLIMIT,52
constant,IPV6_RECVTCLASS,66
constant,IPV6_TCLASS,67
constant,SCM_RIGHTS,1
constant,SCM_CREDENTIALS,2
constant,SO_PASSCRED,16
constant,EXIF_USE_MBSTRING,1
constant,MSG_IPC_NOWAIT,1
constant,MSG_EAGAIN,11
constant,MSG_ENOMSG,42
constant,MSG_NOERROR,2
constant,MSG_EXCEPT,4
constant,T_REQUIRE_ONCE,258
constant,T_REQUIRE,259
constant,T_EVAL,260
constant,T_INCLUDE_ONCE,261
constant,T_INCLUDE,262
constant,T_LOGICAL_OR,263
constant,T_LOGICAL_XOR,264
constant,T_LOGICAL_AND,265
constant,T_PRINT,266
constant,T_SR_EQUAL,268
constant,T_SL_EQUAL,269
constant,T_XOR_EQUAL,270
constant,T_OR_EQUAL,271
constant,T_AND_EQUAL,272
constant,T_MOD_EQUAL,273
constant,T_CONCAT_EQUAL,274
constant,T_DIV_EQUAL,275
constant,T_MUL_EQUAL,276
constant,T_MINUS_EQUAL,277
constant,T_PLUS_EQUAL,278
constant,T_BOOLEAN_OR,279
constant,T_BOOLEAN_AND,280
constant,T_IS_NOT_IDENTICAL,281
constant,T_IS_IDENTICAL,282
constant,T_IS_NOT_EQUAL,283
constant,T_IS_EQUAL,284
constant,T_IS_GREATER_OR_EQUAL,285
constant,T_IS_SMALLER_OR_EQUAL,286
constant,T_SR,287
constant,T_SL,288
constant,T_INSTANCEOF,289
constant,T_UNSET_CAST,290
constant,T_BOOL_CAST,291
constant,T_OBJECT_CAST,292
constant,T_ARRAY_CAST,293
constant,T_STRING_CAST,294
constant,T_DOUBLE_CAST,295
constant,T_INT_CAST,296
constant,T_DEC,297
constant,T_INC,298
constant,T_CLONE,299
constant,T_NEW,300
constant,T_EXIT,301
constant,T_IF,302
constant,T_ELSEIF,303
constant,T_ELSE,304
constant,T_ENDIF,305
constant,T_LNUMBER,306
constant,T_DNUMBER,307
constant,T_STRING,308
constant,T_STRING_VARNAME,309
constant,T_VARIABLE,310
constant,T_NUM_STRING,311
constant,T_INLINE_HTML,312
constant,T_CHARACTER,313
constant,T_BAD_CHARACTER,314
constant,T_ENCAPSED_AND_WHITESPACE,315
constant,T_CONSTANT_ENCAPSED_STRING,316
constant,T_ECHO,317
constant,T_DO,318
constant,T_WHILE,319
constant,T_ENDWHILE,320
constant,T_FOR,321
constant,T_ENDFOR,322
constant,T_FOREACH,323
constant,T_ENDFOREACH,324
constant,T_DECLARE,325
constant,T_ENDDECLARE,326
constant,T_AS,327
constant,T_SWITCH,328
constant,T_ENDSWITCH,329
constant,T_CASE,330
constant,T_DEFAULT,331
constant,T_BREAK,332
constant,T_CONTINUE,333
constant,T_GOTO,334
constant,T_FUNCTION,335
constant,T_CONST,336
constant,T_RETURN,337
constant,T_YIELD,267
constant,T_TRY,338
constant,T_CATCH,339
constant,T_FINALLY,340
constant,T_THROW,341
constant,T_USE,342
constant,T_INSTEADOF,343
constant,T_GLOBAL,344
constant,T_PUBLIC,345
constant,T_PROTECTED,346
constant,T_PRIVATE,347
constant,T_FINAL,348
constant,T_ABSTRACT,349
constant,T_STATIC,350
constant,T_VAR,351
constant,T_UNSET,352
constant,T_ISSET,353
constant,T_EMPTY,354
constant,T_HALT_COMPILER,355
constant,T_CLASS,356
constant,T_TRAIT,357
constant,T_INTERFACE,358
constant,T_EXTENDS,359
constant,T_IMPLEMENTS,360
constant,T_OBJECT_OPERATOR,361
constant,T_DOUBLE_ARROW,362
constant,T_LIST,363
constant,T_ARRAY,364
constant,T_CALLABLE,365
constant,T_CLASS_C,366
constant,T_TRAIT_C,367
constant,T_METHOD_C,368
constant,T_FUNC_C,369
constant,T_LINE,370
constant,T_FILE,371
constant,T_COMMENT,372
constant,T_DOC_COMMENT,373
constant,T_OPEN_TAG,374
constant,T_OPEN_TAG_WITH_ECHO,375
constant,T_CLOSE_TAG,376
constant,T_WHITESPACE,377
constant,T_START_HEREDOC,378
constant,T_END_HEREDOC,379
constant,T_DOLLAR_OPEN_CURLY_BRACES,380
constant,T_CURLY_OPEN,381
constant,T_PAAMAYIM_NEKUDOTAYIM,382
constant,T_NAMESPACE,383
constant,T_NS_C,384
constant,T_DIR,385
constant,T_NS_SEPARATOR,386
constant,T_DOUBLE_COLON,382
constant,XML_ERROR_NONE,0
constant,XML_ERROR_NO_MEMORY,1
constant,XML_ERROR_SYNTAX,2
constant,XML_ERROR_NO_ELEMENTS,3
constant,XML_ERROR_INVALID_TOKEN,4
constant,XML_ERROR_UNCLOSED_TOKEN,5
constant,XML_ERROR_PARTIAL_CHAR,6
constant,XML_ERROR_TAG_MISMATCH,7
constant,XML_ERROR_DUPLICATE_ATTRIBUTE,8
constant,XML_ERROR_JUNK_AFTER_DOC_ELEMENT,9
constant,XML_ERROR_PARAM_ENTITY_REF,10
constant,XML_ERROR_UNDEFINED_ENTITY,11
constant,XML_ERROR_RECURSIVE_ENTITY_REF,12
constant,XML_ERROR_ASYNC_ENTITY,13
constant,XML_ERROR_BAD_CHAR_REF,14
constant,XML_ERROR_BINARY_ENTITY_REF,15
constant,XML_ERROR_ATTRIBUTE_EXTERNAL_ENTITY_REF,16
constant,XML_ERROR_MISPLACED_XML_PI,17
constant,XML_ERROR_UNKNOWN_ENCODING,18
constant,XML_ERROR_INCORRECT_ENCODING,19
constant,XML_ERROR_UNCLOSED_CDATA_SECTION,20
constant,XML_ERROR_EXTERNAL_ENTITY_HANDLING,21
constant,XML_OPTION_CASE_FOLDING,1
constant,XML_OPTION_TARGET_ENCODING,2
constant,XML_OPTION_SKIP_TAGSTART,3
constant,XML_OPTION_SKIP_WHITE,4
constant,XML_SAX_IMPL,libxml
constant,CURLOPT_AUTOREFERER,58
constant,CURLOPT_BINARYTRANSFER,19914
constant,CURLOPT_BUFFERSIZE,98
constant,CURLOPT_CAINFO,10065
constant,CURLOPT_CAPATH,10097
constant,CURLOPT_CLOSEPOLICY,72
constant,CURLOPT_CONNECTTIMEOUT,78
constant,CURLOPT_COOKIE,10022
constant,CURLOPT_COOKIEFILE,10031
constant,CURLOPT_COOKIEJAR,10082
constant,CURLOPT_COOKIESESSION,96
constant,CURLOPT_CRLF,27
constant,CURLOPT_CUSTOMREQUEST,10036
constant,CURLOPT_DNS_CACHE_TIMEOUT,92
constant,CURLOPT_DNS_USE_GLOBAL_CACHE,91
constant,CURLOPT_EGDSOCKET,10077
constant,CURLOPT_ENCODING,10102
constant,CURLOPT_FAILONERROR,45
constant,CURLOPT_FILE,10001
constant,CURLOPT_FILETIME,69
constant,CURLOPT_FOLLOWLOCATION,52
constant,CURLOPT_FORBID_REUSE,75
constant,CURLOPT_FRESH_CONNECT,74
constant,CURLOPT_FTPAPPEND,50
constant,CURLOPT_FTPLISTONLY,48
constant,CURLOPT_FTPPORT,10017
constant,CURLOPT_FTP_USE_EPRT,106
constant,CURLOPT_FTP_USE_EPSV,85
constant,CURLOPT_HEADER,42
constant,CURLOPT_HEADERFUNCTION,20079
constant,CURLOPT_HTTP200ALIASES,10104
constant,CURLOPT_HTTPGET,80
constant,CURLOPT_HTTPHEADER,10023
constant,CURLOPT_HTTPPROXYTUNNEL,61
constant,CURLOPT_HTTP_VERSION,84
constant,CURLOPT_INFILE,10009
constant,CURLOPT_INFILESIZE,14
constant,CURLOPT_INTERFACE,10062
constant,CURLOPT_KRB4LEVEL,10063
constant,CURLOPT_LOW_SPEED_LIMIT,19
constant,CURLOPT_LOW_SPEED_TIME,20
constant,CURLOPT_MAXCONNECTS,71
constant,CURLOPT_MAXREDIRS,68
constant,CURLOPT_NETRC,51
constant,CURLOPT_NOBODY,44
constant,CURLOPT_NOPROGRESS,43
constant,CURLOPT_NOSIGNAL,99
constant,CURLOPT_PORT,3
constant,CURLOPT_POST,47
constant,CURLOPT_POSTFIELDS,10015
constant,CURLOPT_POSTQUOTE,10039
constant,CURLOPT_PREQUOTE,10093
constant,CURLOPT_PRIVATE,10103
constant,CURLOPT_PROGRESSFUNCTION,20056
constant,CURLOPT_PROXY,10004
constant,CURLOPT_PROXYPORT,59
constant,CURLOPT_PROXYTYPE,101
constant,CURLOPT_PROXYUSERPWD,10006
constant,CURLOPT_PUT,54
constant,CURLOPT_QUOTE,10028
constant,CURLOPT_RANDOM_FILE,10076
constant,CURLOPT_RANGE,10007
constant,CURLOPT_READDATA,10009
