type,name,value
constant,CURLOPT_READFUNCTION,20012
constant,CURLOPT_REFERER,10016
constant,CURLOPT_RESUME_FROM,21
constant,CURLOPT_RETURNTRANSFER,19913
constant,CURLOPT_SHARE,10100
constant,CURLOPT_SSLCERT,10025
constant,CURLOPT_SSLCERTPASSWD,10026
constant,CURLOPT_SSLCERTTYPE,10086
constant,CURLOPT_SSLENGINE,10089
constant,CURLOPT_SSLENGINE_DEFAULT,90
constant,CURLOPT_SSLKEY,10087
constant,CURLOPT_SSLKEYPASSWD,10026
constant,CURLOPT_SSLKEYTYPE,10088
constant,CURLOPT_SSLVERSION,32
constant,CURLOPT_SSL_CIPHER_LIST,10083
constant,CURLOPT_SSL_VERIFYHOST,81
constant,CURLOPT_SSL_VERIFYPEER,64
constant,CURLOPT_STDERR,10037
constant,CURLOPT_TELNETOPTIONS,10070
constant,CURLOPT_TIMECONDITION,33
constant,CURLOPT_TIMEOUT,13
constant,CURLOPT_TIMEVALUE,34
constant,CURLOPT_TRANSFERTEXT,53
constant,CURLOPT_UNRESTRICTED_AUTH,105
constant,CURLOPT_UPLOAD,46
constant,CURLOPT_URL,10002
constant,CURLOPT_USERAGENT,10018
constant,CURLOPT_USERPWD,10005
constant,CURLOPT_VERBOSE,41
constant,CURLOPT_WRITEFUNCTION,20011
constant,CURLOPT_WRITEHEADER,10029
constant,CURLCLOSEPOLICY_CALLBACK,5
constant,CURLCLOSEPOLICY_LEAST_RECENTLY_USED,2
constant,CURLCLOSEPOLICY_LEAST_TRAFFIC,3
constant,CURLCLOSEPOLICY_OLDEST,1
constant,CURLCLOSEPOLICY_SLOWEST,4
constant,CURLE_ABORTED_BY_CALLBACK,42
constant,CURLE_BAD_CALLING_ORDER,44
constant,CURLE_BAD_CONTENT_ENCODING,61
constant,CURLE_BAD_DOWNLOAD_RESUME,36
constant,CURLE_BAD_FUNCTION_ARGUMENT,43
constant,CURLE_BAD_PASSWORD_ENTERED,46
constant,CURLE_COULDNT_CONNECT,7
constant,CURLE_COULDNT_RESOLVE_HOST,6
constant,CURLE_COULDNT_RESOLVE_PROXY,5
constant,CURLE_FAILED_INIT,2
constant,CURLE_FILE_COULDNT_READ_FILE,37
constant,CURLE_FTP_ACCESS_DENIED,9
constant,CURLE_FTP_BAD_DOWNLOAD_RESUME,36
constant,CURLE_FTP_CANT_GET_HOST,15
constant,CURLE_FTP_CANT_RECONNECT,16
constant,CURLE_FTP_COULDNT_GET_SIZE,32
constant,CURLE_FTP_COULDNT_RETR_FILE,19
constant,CURLE_FTP_COULDNT_SET_ASCII,29
constant,CURLE_FTP_COULDNT_SET_BINARY,17
constant,CURLE_FTP_COULDNT_STOR_FILE,25
constant,CURLE_FTP_COULDNT_USE_REST,31
constant,CURLE_FTP_PARTIAL_FILE,18
constant,CURLE_FTP_PORT_FAILED,30
constant,CURLE_FTP_QUOTE_ERROR,21
constant,CURLE_FTP_USER_PASSWORD_INCORRECT,10
constant,CURLE_FTP_WEIRD_227_FORMAT,14
constant,CURLE_FTP_WEIRD_PASS_REPLY,11
constant,CURLE_FTP_WEIRD_PASV_REPLY,13
constant,CURLE_FTP_WEIRD_SERVER_REPLY,8
constant,CURLE_FTP_WEIRD_USER_REPLY,12
constant,CURLE_FTP_WRITE_ERROR,20
constant,CURLE_FUNCTION_NOT_FOUND,41
constant,CURLE_GOT_NOTHING,52
constant,CURLE_HTTP_NOT_FOUND,22
constant,CURLE_HTTP_PORT_FAILED,45
constant,CURLE_HTTP_POST_ERROR,34
constant,CURLE_HTTP_RANGE_ERROR,33
constant,CURLE_HTTP_RETURNED_ERROR,22
constant,CURLE_LDAP_CANNOT_BIND,38
constant,CURLE_LDAP_SEARCH_FAILED,39
constant,CURLE_LIBRARY_NOT_FOUND,40
constant,CURLE_MALFORMAT_USER,24
constant,CURLE_OBSOLETE,50
constant,CURLE_OK,0
constant,CURLE_OPERATION_TIMEDOUT,28
constant,CURLE_OPERATION_TIMEOUTED,28
constant,CURLE_OUT_OF_MEMORY,27
constant,CURLE_PARTIAL_FILE,18
constant,CURLE_READ_ERROR,26
constant,CURLE_RECV_ERROR,56
constant,CURLE_SEND_ERROR,55
constant,CURLE_SHARE_IN_USE,57
constant,CURLE_SSL_CACERT,60
constant,CURLE_SSL_CERTPROBLEM,58
constant,CURLE_SSL_CIPHER,59
constant,CURLE_SSL_CONNECT_ERROR,35
constant,CURLE_SSL_ENGINE_NOTFOUND,53
constant,CURLE_SSL_ENGINE_SETFAILED,54
constant,CURLE_SSL_PEER_CERTIFICATE,51
constant,CURLE_TELNET_OPTION_SYNTAX,49
constant,CURLE_TOO_MANY_REDIRECTS,47
constant,CURLE_UNKNOWN_TELNET_OPTION,48
constant,CURLE_UNSUPPORTED_PROTOCOL,1
constant,CURLE_URL_MALFORMAT,3
constant,CURLE_URL_MALFORMAT_USER,4
constant,CURLE_WRITE_ERROR,23
constant,CURLINFO_CONNECT_TIME,3145733
constant,CURLINFO_CONTENT_LENGTH_DOWNLOAD,3145743
constant,CURLINFO_CONTENT_LENGTH_UPLOAD,3145744
constant,CURLINFO_CONTENT_TYPE,1048594
constant,CURLINFO_EFFECTIVE_URL,1048577
constant,CURLINFO_FILETIME,2097166
constant,CURLINFO_HEADER_OUT,2
constant,CURLINFO_HEADER_SIZE,2097163
constant,CURLINFO_HTTP_CODE,2097154
constant,CURLINFO_LASTONE,43
constant,CURLINFO_NAMELOOKUP_TIME,3145732
constant,CURLINFO_PRETRANSFER_TIME,3145734
constant,CURLINFO_PRIVATE,1048597
constant,CURLINFO_REDIRECT_COUNT,2097172
constant,CURLINFO_REDIRECT_TIME,3145747
constant,CURLINFO_REQUEST_SIZE,2097164
constant,CURLINFO_SIZE_DOWNLOAD,3145736
constant,CURLINFO_SIZE_UPLOAD,3145735
constant,CURLINFO_SPEED_DOWNLOAD,3145737
constant,CURLINFO_SPEED_UPLOAD,3145738
constant,CURLINFO_SSL_VERIFYRESULT,2097165
constant,CURLINFO_STARTTRANSFER_TIME,3145745
constant,CURLINFO_TOTAL_TIME,3145731
constant,CURLMSG_DONE,1
constant,CURLVERSION_NOW,3
constant,CURLM_BAD_EASY_HANDLE,2
constant,CURLM_BAD_HANDLE,1
constant,CURLM_CALL_MULTI_PERFORM,-1
constant,CURLM_INTERNAL_ERROR,4
constant,CURLM_OK,0
constant,CURLM_OUT_OF_MEMORY,3
constant,CURLPROXY_HTTP,0
constant,CURLPROXY_SOCKS4,4
constant,CURLPROXY_SOCKS5,5
constant,CURLSHOPT_NONE,0
constant,CURLSHOPT_SHARE,1
constant,CURLSHOPT_UNSHARE,2
constant,CURL_HTTP_VERSION_1_0,1
constant,CURL_HTTP_VERSION_1_1,2
constant,CURL_HTTP_VERSION_NONE,0
constant,CURL_LOCK_DATA_COOKIE,2
constant,CURL_LOCK_DATA_DNS,3
constant,CURL_LOCK_DATA_SSL_SESSION,4
constant,CURL_NETRC_IGNORED,0
constant,CURL_NETRC_OPTIONAL,1
constant,CURL_NETRC_REQUIRED,2
constant,CURL_SSLVERSION_DEFAULT,0
constant,CURL_SSLVERSION_SSLv2,2
constant,CURL_SSLVERSION_SSLv3,3
constant,CURL_SSLVERSION_TLSv1,1
constant,CURL_TIMECOND_IFMODSINCE,1
constant,CURL_TIMECOND_IFUNMODSINCE,2
constant,CURL_TIMECOND_LASTMOD,3
constant,CURL_TIMECOND_NONE,0
constant,CURL_VERSION_IPV6,1
constant,CURL_VERSION_KERBEROS4,2
constant,CURL_VERSION_LIBZ,8
constant,CURL_VERSION_SSL,4
constant,CURLOPT_HTTPAUTH,107
constant,CURLAUTH_ANY,-17
constant,CURLAUTH_ANYSAFE,-18
constant,CURLAUTH_BASIC,1
constant,CURLAUTH_DIGEST,2
constant,CURLAUTH_GSSNEGOTIATE,4
constant,CURLAUTH_NONE,0
constant,CURLAUTH_NTLM,8
constant,CURLINFO_HTTP_CONNECTCODE,2097174
constant,CURLOPT_FTP_CREATE_MISSING_DIRS,110
constant,CURLOPT_PROXYAUTH,111
constant,CURLE_FILESIZE_EXCEEDED,63
constant,CURLE_LDAP_INVALID_URL,62
constant,CURLINFO_HTTPAUTH_AVAIL,2097175
constant,CURLINFO_RESPONSE_CODE,2097154
constant,CURLINFO_PROXYAUTH_AVAIL,2097176
constant,CURLOPT_FTP_RESPONSE_TIMEOUT,112
constant,CURLOPT_IPRESOLVE,113
constant,CURLOPT_MAXFILESIZE,114
constant,CURL_IPRESOLVE_V4,1
constant,CURL_IPRESOLVE_V6,2
constant,CURL_IPRESOLVE_WHATEVER,0
constant,CURLE_FTP_SSL_FAILED,64
constant,CURLFTPSSL_ALL,3
constant,CURLFTPSSL_CONTROL,2
constant,CURLFTPSSL_NONE,0
constant,CURLFTPSSL_TRY,1
constant,CURLOPT_FTP_SSL,119
constant,CURLOPT_NETRC_FILE,10118
constant,CURLFTPAUTH_DEFAULT,0
constant,CURLFTPAUTH_SSL,1
constant,CURLFTPAUTH_TLS,2
constant,CURLOPT_FTPSSLAUTH,129
constant,CURLOPT_FTP_ACCOUNT,10134
constant,CURLOPT_TCP_NODELAY,121
constant,CURLINFO_OS_ERRNO,2097177
constant,CURLINFO_NUM_CONNECTS,2097178
constant,CURLINFO_SSL_ENGINES,4194331
constant,CURLINFO_COOKIELIST,4194332
constant,CURLOPT_COOKIELIST,10135
constant,CURLOPT_IGNORE_CONTENT_LENGTH,136
constant,CURLOPT_FTP_SKIP_PASV_IP,137
constant,CURLOPT_FTP_FILEMETHOD,138
constant,CURLOPT_CONNECT_ONLY,141
constant,CURLOPT_LOCALPORT,139
constant,CURLOPT_LOCALPORTRANGE,140
constant,CURLFTPMETHOD_MULTICWD,1
constant,CURLFTPMETHOD_NOCWD,2
constant,CURLFTPMETHOD_SINGLECWD,3
constant,CURLINFO_FTP_ENTRY_PATH,1048606
constant,CURLOPT_FTP_ALTERNATIVE_TO_USER,10147
constant,CURLOPT_MAX_RECV_SPEED_LARGE,30146
constant,CURLOPT_MAX_SEND_SPEED_LARGE,30145
constant,CURLOPT_SSL_SESSIONID_CACHE,150
constant,CURLMOPT_PIPELINING,3
constant,CURLE_SSH,79
constant,CURLOPT_FTP_SSL_CCC,154
constant,CURLOPT_SSH_AUTH_TYPES,151
constant,CURLOPT_SSH_PRIVATE_KEYFILE,10153
constant,CURLOPT_SSH_PUBLIC_KEYFILE,10152
constant,CURLFTPSSL_CCC_ACTIVE,2
constant,CURLFTPSSL_CCC_NONE,0
constant,CURLFTPSSL_CCC_PASSIVE,1
constant,CURLOPT_CONNECTTIMEOUT_MS,156
constant,CURLOPT_HTTP_CONTENT_DECODING,158
constant,CURLOPT_HTTP_TRANSFER_DECODING,157
constant,CURLOPT_TIMEOUT_MS,155
constant,CURLMOPT_MAXCONNECTS,6
constant,CURLOPT_KRBLEVEL,10063
constant,CURLOPT_NEW_DIRECTORY_PERMS,160
constant,CURLOPT_NEW_FILE_PERMS,159
constant,CURLOPT_APPEND,50
constant,CURLOPT_DIRLISTONLY,48
constant,CURLOPT_USE_SSL,119
constant,CURLUSESSL_ALL,3
constant,CURLUSESSL_CONTROL,2
constant,CURLUSESSL_NONE,0
constant,CURLUSESSL_TRY,1
constant,CURLOPT_SSH_HOST_PUBLIC_KEY_MD5,10162
constant,CURLOPT_PROXY_TRANSFER_MODE,166
constant,CURLPAUSE_ALL,5
constant,CURLPAUSE_CONT,0
constant,CURLPAUSE_RECV,1
constant,CURLPAUSE_RECV_CONT,0
constant,CURLPAUSE_SEND,4
constant,CURLPAUSE_SEND_CONT,0
constant,CURL_READFUNC_PAUSE,268435457
constant,CURL_WRITEFUNC_PAUSE,268435457
constant,CURLINFO_REDIRECT_URL,1048607
constant,CURLINFO_APPCONNECT_TIME,3145761
constant,CURLINFO_PRIMARY_IP,1048608
constant,CURLOPT_ADDRESS_SCOPE,171
constant,CURLOPT_CRLFILE,10169
constant,CURLOPT_ISSUERCERT,10170
constant,CURLOPT_KEYPASSWD,10026
constant,CURLSSH_AUTH_ANY,-1
constant,CURLSSH_AUTH_DEFAULT,-1
constant,CURLSSH_AUTH_HOST,4
constant,CURLSSH_AUTH_KEYBOARD,8
constant,CURLSSH_AUTH_NONE,0
constant,CURLSSH_AUTH_PASSWORD,2
constant,CURLSSH_AUTH_PUBLICKEY,1
constant,CURLINFO_CERTINFO,4194338
constant,CURLOPT_CERTINFO,172
constant,CURLOPT_PASSWORD,10174
constant,CURLOPT_POSTREDIR,161
constant,CURLOPT_PROXYPASSWORD,10176
constant,CURLOPT_PROXYUSERNAME,10175
constant,CURLOPT_USERNAME,10173
constant,CURLAUTH_DIGEST_IE,16
constant,CURLINFO_CONDITION_UNMET,2097187
constant,CURLOPT_NOPROXY,10177
constant,CURLOPT_PROTOCOLS,181
constant,CURLOPT_REDIR_PROTOCOLS,182
constant,CURLOPT_SOCKS5_GSSAPI_NEC,180
constant,CURLOPT_SOCKS5_GSSAPI_SERVICE,10179
constant,CURLOPT_TFTP_BLKSIZE,178
constant,CURLPROTO_ALL,-1
constant,CURLPROTO_DICT,512
constant,CURLPROTO_FILE,1024
constant,CURLPROTO_FTP,4
constant,CURLPROTO_FTPS,8
constant,CURLPROTO_HTTP,1
constant,CURLPROTO_HTTPS,2
constant,CURLPROTO_LDAP,128
constant,CURLPROTO_LDAPS,256
constant,CURLPROTO_SCP,16
constant,CURLPROTO_SFTP,32
constant,CURLPROTO_TELNET,64
constant,CURLPROTO_TFTP,2048
constant,CURLOPT_SSH_KNOWNHOSTS,10183
constant,CURLINFO_RTSP_CLIENT_CSEQ,2097189
constant,CURLINFO_RTSP_CSEQ_RECV,2097191
constant,CURLINFO_RTSP_SERVER_CSEQ,2097190
constant,CURLINFO_RTSP_SESSION_ID,1048612
constant,CURLOPT_FTP_USE_PRET,188
constant,CURLOPT_MAIL_FROM,10186
constant,CURLOPT_MAIL_RCPT,10187
constant,CURLOPT_RTSP_CLIENT_CSEQ,193
constant,CURLOPT_RTSP_REQUEST,189
constant,CURLOPT_RTSP_SERVER_CSEQ,194
constant,CURLOPT_RTSP_SESSION_ID,10190
constant,CURLOPT_RTSP_STREAM_URI,10191
constant,CURLOPT_RTSP_TRANSPORT,10192
constant,CURLPROTO_IMAP,4096
constant,CURLPROTO_IMAPS,8192
constant,CURLPROTO_POP3,16384
constant,CURLPROTO_POP3S,32768
constant,CURLPROTO_RTSP,262144
constant,CURLPROTO_SMTP,65536
constant,CURLPROTO_SMTPS,131072
constant,CURL_RTSPREQ_ANNOUNCE,3
constant,CURL_RTSPREQ_DESCRIBE,2
constant,CURL_RTSPREQ_GET_PARAMETER,8
constant,CURL_RTSPREQ_OPTIONS,1
constant,CURL_RTSPREQ_PAUSE,6
constant,CURL_RTSPREQ_PLAY,5
constant,CURL_RTSPREQ_RECEIVE,11
constant,CURL_RTSPREQ_RECORD,10
constant,CURL_RTSPREQ_SETUP,4
constant,CURL_RTSPREQ_SET_PARAMETER,9
constant,CURL_RTSPREQ_TEARDOWN,7
constant,CURLINFO_LOCAL_IP,1048617
constant,CURLINFO_LOCAL_PORT,2097194
constant,CURLINFO_PRIMARY_PORT,2097192
constant,CURLOPT_FNMATCH_FUNCTION,20200
constant,CURLOPT_WILDCARDMATCH,197
constant,CURLPROTO_RTMP,524288
constant,CURLPROTO_RTMPE,2097152
constant,CURLPROTO_RTMPS,8388608
constant,CURLPROTO_RTMPT,1048576
constant,CURLPROTO_RTMPTE,4194304
constant,CURLPROTO_RTMPTS,16777216
constant,CURL_FNMATCHFUNC_FAIL,2
constant,CURL_FNMATCHFUNC_MATCH,0
constant,CURL_FNMATCHFUNC_NOMATCH,1
constant,CURLPROTO_GOPHER,33554432
constant,CURLAUTH_ONLY,2147483648
constant,CURLOPT_RESOLVE,10203
constant,CURLOPT_TLSAUTH_PASSWORD,10205
constant,CURLOPT_TLSAUTH_TYPE,10206
constant,CURLOPT_TLSAUTH_USERNAME,10204
constant,CURL_TLSAUTH_SRP,1
constant,CURLOPT_ACCEPT_ENCODING,10102
constant,CURLOPT_TRANSFER_ENCODING,207
constant,CURLGSSAPI_DELEGATION_FLAG,2
constant,CURLGSSAPI_DELEGATION_POLICY_FLAG,1
constant,CURLOPT_GSSAPI_DELEGATION,210
constant,CURLOPT_ACCEPTTIMEOUT_MS,212
constant,CURLOPT_DNS_SERVERS,10211
constant,CURLOPT_MAIL_AUTH,10217
constant,CURLOPT_SSL_OPTIONS,216
constant,CURLOPT_TCP_KEEPALIVE,213
constant,CURLOPT_TCP_KEEPIDLE,214
constant,CURLOPT_TCP_KEEPINTVL,215
constant,CURLSSLOPT_ALLOW_BEAST,1
constant,CURLOPT_SAFE_UPLOAD,-1
constant,IMG_GIF,1
constant,IMG_JPG,2
constant,IMG_JPEG,2
constant,IMG_PNG,4
constant,IMG_WBMP,8
constant,IMG_XPM,16
constant,IMG_COLOR_TILED,-5
constant,IMG_COLOR_STYLED,-2
constant,IMG_COLOR_BRUSHED,-3
constant,IMG_COLOR_STYLEDBRUSHED,-4
constant,IMG_COLOR_TRANSPARENT,-6
constant,IMG_ARC_ROUNDED,0
constant,IMG_ARC_PIE,0
constant,IMG_ARC_CHORD,1
constant,IMG_ARC_NOFILL,2
constant,IMG_ARC_EDGED,4
constant,IMG_GD2_RAW,1
constant,IMG_GD2_COMPRESSED,2
constant,IMG_FLIP_HORIZONTAL,1
constant,IMG_FLIP_VERTICAL,2
constant,IMG_FLIP_BOTH,3
constant,IMG_EFFECT_REPLACE,0
constant,IMG_EFFECT_ALPHABLEND,1
constant,IMG_EFFECT_NORMAL,2
constant,IMG_EFFECT_OVERLAY,3
constant,IMG_CROP_DEFAULT,0
constant,IMG_CROP_TRANSPARENT,1
constant,IMG_CROP_BLACK,2
constant,IMG_CROP_WHITE,3
constant,IMG_CROP_SIDES,4
constant,IMG_CROP_THRESHOLD,5
constant,IMG_BELL,1
constant,IMG_BESSEL,2
constant,IMG_BILINEAR_FIXED,3
constant,IMG_BICUBIC,4
constant,IMG_BICUBIC_FIXED,5
constant,IMG_BLACKMAN,6
constant,IMG_BOX,7
constant,IMG_BSPLINE,8
constant,IMG_CATMULLROM,9
constant,IMG_GAUSSIAN,10
constant,IMG_GENERALIZED_CUBIC,11
constant,IMG_HERMITE,12
constant,IMG_HAMMING,13
constant,IMG_HANNING,14
constant,IMG_MITCHELL,15
constant,IMG_POWER,17
constant,IMG_QUADRATIC,18
constant,IMG_SINC,19
constant,IMG_NEAREST_NEIGHBOUR,16
constant,IMG_WEIGHTED4,21
constant,IMG_TRIANGLE,20
constant,IMG_AFFINE_TRANSLATE,0
constant,IMG_AFFINE_SCALE,1
constant,IMG_AFFINE_ROTATE,2
constant,IMG_AFFINE_SHEAR_HORIZONTAL,3
constant,IMG_AFFINE_SHEAR_VERTICAL,4
constant,GD_BUNDLED,0
constant,IMG_FILTER_NEGATE,0
constant,IMG_FILTER_GRAYSCALE,1
constant,IMG_FILTER_BRIGHTNESS,2
constant,IMG_FILTER_CONTRAST,3
constant,IMG_FILTER_COLORIZE,4
constant,IMG_FILTER_EDGEDETECT,5
constant,IMG_FILTER_GAUSSIAN_BLUR,7
constant,IMG_FILTER_SELECTIVE_BLUR,8
constant,IMG_FILTER_EMBOSS,6
constant,IMG_FILTER_MEAN_REMOVAL,9
constant,IMG_FILTER_SMOOTH,10
constant,IMG_FILTER_PIXELATE,11
constant,GD_VERSION,2.1.1-dev
constant,GD_MAJOR_VERSION,2
constant,GD_MINOR_VERSION,1
constant,GD_RELEASE_VERSION,0
constant,GD_EXTRA_VERSION,dev
constant,PNG_NO_FILTER,0
constant,PNG_FILTER_NONE,8
constant,PNG_FILTER_SUB,16
constant,PNG_FILTER_UP,32
constant,PNG_FILTER_AVG,64
constant,PNG_FILTER_PAETH,128
constant,PNG_ALL_FILTERS,248
constant,JSON_HEX_TAG,1
constant,JSON_HEX_AMP,2
constant,JSON_HEX_APOS,4
constant,JSON_HEX_QUOT,8
constant,JSON_FORCE_OBJECT,16
constant,JSON_NUMERIC_CHECK,32
constant,JSON_UNESCAPED_SLASHES,64
constant,JSON_PRETTY_PRINT,128
constant,JSON_UNESCAPED_UNICODE,256
constant,JSON_PARTIAL_OUTPUT_ON_ERROR,512
constant,JSON_ERROR_STATE_MISMATCH,2
constant,JSON_ERROR_CTRL_CHAR,3
constant,JSON_ERROR_UTF8,5
constant,JSON_ERROR_RECURSION,6
constant,JSON_ERROR_INF_OR_NAN,7
constant,JSON_ERROR_UNSUPPORTED_TYPE,8
constant,JSON_ERROR_NONE,0
constant,JSON_ERROR_DEPTH,1
constant,JSON_ERROR_SYNTAX,4
constant,JSON_OBJECT_AS_ARRAY,1
constant,JSON_PARSER_NOTSTRICT,4
constant,JSON_BIGINT_AS_STRING,2
constant,JSON_C_BUNDLED,1
constant,JSON_C_VERSION,0.11
constant,LDAP_DEREF_NEVER,0
constant,LDAP_DEREF_SEARCHING,1
constant,LDAP_DEREF_FINDING,2
constant,LDAP_DEREF_ALWAYS,3
constant,LDAP_OPT_DEREF,2
constant,LDAP_OPT_SIZELIMIT,3
constant,LDAP_OPT_TIMELIMIT,4
constant,LDAP_OPT_NETWORK_TIMEOUT,20485
constant,LDAP_OPT_PROTOCOL_VERSION,17
constant,LDAP_OPT_ERROR_NUMBER,49
constant,LDAP_OPT_REFERRALS,8
constant,LDAP_OPT_RESTART,9
constant,LDAP_OPT_HOST_NAME,48
constant,LDAP_OPT_ERROR_STRING,50
constant,LDAP_OPT_MATCHED_DN,51
constant,LDAP_OPT_SERVER_CONTROLS,18
constant,LDAP_OPT_CLIENT_CONTROLS,19
constant,LDAP_OPT_DEBUG_LEVEL,20481
constant,LDAP_OPT_X_SASL_MECH,24832
constant,LDAP_OPT_X_SASL_REALM,24833
constant,LDAP_OPT_X_SASL_AUTHCID,24834
constant,LDAP_OPT_X_SASL_AUTHZID,24835
constant,MYSQL_ASSOC,1
constant,MYSQL_NUM,2
constant,MYSQL_BOTH,3
constant,MYSQL_CLIENT_COMPRESS,32
constant,MYSQL_CLIENT_SSL,2048
constant,MYSQL_CLIENT_INTERACTIVE,1024
constant,MYSQL_CLIENT_IGNORE_SPACE,256
constant,MYSQLI_READ_DEFAULT_GROUP,5
constant,MYSQLI_READ_DEFAULT_FILE,4
constant,MYSQLI_OPT_CONNECT_TIMEOUT,0
constant,MYSQLI_OPT_LOCAL_INFILE,8
constant,MYSQLI_INIT_COMMAND,3
constant,MYSQLI_OPT_SSL_VERIFY_SERVER_CERT,21
constant,MYSQLI_CLIENT_SSL,2048
constant,MYSQLI_CLIENT_COMPRESS,32
constant,MYSQLI_CLIENT_INTERACTIVE,1024
constant,MYSQLI_CLIENT_IGNORE_SPACE,256
constant,MYSQLI_CLIENT_NO_SCHEMA,16
constant,MYSQLI_CLIENT_FOUND_ROWS,2
constant,MYSQLI_STORE_RESULT,0
constant,MYSQLI_USE_RESULT,1
constant,MYSQLI_ASSOC,1
constant,MYSQLI_NUM,2
constant,MYSQLI_BOTH,3
constant,MYSQLI_STMT_ATTR_UPDATE_MAX_LENGTH,0
constant,MYSQLI_STMT_ATTR_CURSOR_TYPE,1
constant,MYSQLI_CURSOR_TYPE_NO_CURSOR,0
constant,MYSQLI_CURSOR_TYPE_READ_ONLY,1
constant,MYSQLI_CURSOR_TYPE_FOR_UPDATE,2
constant,MYSQLI_CURSOR_TYPE_SCROLLABLE,4
constant,MYSQLI_STMT_ATTR_PREFETCH_ROWS,2
constant,MYSQLI_NOT_NULL_FLAG,1
constant,MYSQLI_PRI_KEY_FLAG,2
constant,MYSQLI_UNIQUE_KEY_FLAG,4
constant,MYSQLI_MULTIPLE_KEY_FLAG,8
constant,MYSQLI_BLOB_FLAG,16
constant,MYSQLI_UNSIGNED_FLAG,32
constant,MYSQLI_ZEROFILL_FLAG,64
constant,MYSQLI_AUTO_INCREMENT_FLAG,512
constant,MYSQLI_TIMESTAMP_FLAG,1024
constant,MYSQLI_SET_FLAG,2048
constant,MYSQLI_NUM_FLAG,32768
constant,MYSQLI_PART_KEY_FLAG,16384
constant,MYSQLI_GROUP_FLAG,32768
constant,MYSQLI_ENUM_FLAG,256
constant,MYSQLI_BINARY_FLAG,128
constant,MYSQLI_NO_DEFAULT_VALUE_FLAG,4096
constant,MYSQLI_TYPE_DECIMAL,0
constant,MYSQLI_TYPE_TINY,1
constant,MYSQLI_TYPE_SHORT,2
constant,MYSQLI_TYPE_LONG,3
constant,MYSQLI_TYPE_FLOAT,4
constant,MYSQLI_TYPE_DOUBLE,5
constant,MYSQLI_TYPE_NULL,6
constant,MYSQLI_TYPE_TIMESTAMP,7
constant,MYSQLI_TYPE_LONGLONG,8
constant,MYSQLI_TYPE_INT24,9
constant,MYSQLI_TYPE_DATE,10
constant,MYSQLI_TYPE_TIME,11
constant,MYSQLI_TYPE_DATETIME,12
constant,MYSQLI_TYPE_YEAR,13
constant,MYSQLI_TYPE_NEWDATE,14
constant,MYSQLI_TYPE_ENUM,247
constant,MYSQLI_TYPE_SET,248
constant,MYSQLI_TYPE_TINY_BLOB,249
constant,MYSQLI_TYPE_MEDIUM_BLOB,250
constant,MYSQLI_TYPE_LONG_BLOB,251
constant,MYSQLI_TYPE_BLOB,252
constant,MYSQLI_TYPE_VAR_STRING,253
constant,MYSQLI_TYPE_STRING,254
constant,MYSQLI_TYPE_CHAR,1
constant,MYSQLI_TYPE_INTERVAL,247
constant,MYSQLI_TYPE_GEOMETRY,255
constant,MYSQLI_TYPE_NEWDECIMAL,246
constant,MYSQLI_TYPE_BIT,16
constant,MYSQLI_SET_CHARSET_NAME,7
constant,MYSQLI_SET_CHARSET_DIR,6
constant,MYSQLI_NO_DATA,100
constant,MYSQLI_DATA_TRUNCATED,101
constant,MYSQLI_REPORT_INDEX,4
constant,MYSQLI_REPORT_ERROR,1
constant,MYSQLI_REPORT_STRICT,2
constant,MYSQLI_REPORT_ALL,255
constant,MYSQLI_REPORT_OFF,0
constant,MYSQLI_DEBUG_TRACE_ENABLED,0
constant,MYSQLI_SERVER_QUERY_NO_GOOD_INDEX_USED,16
constant,MYSQLI_SERVER_QUERY_NO_INDEX_USED,32
constant,MYSQLI_SERVER_QUERY_WAS_SLOW,2048
constant,MYSQLI_SERVER_PS_OUT_PARAMS,4096
constant,MYSQLI_REFRESH_GRANT,1
constant,MYSQLI_REFRESH_LOG,2
constant,MYSQLI_REFRESH_TABLES,4
constant,MYSQLI_REFRESH_HOSTS,8
constant,MYSQLI_REFRESH_STATUS,16
constant,MYSQLI_REFRESH_THREADS,32
constant,MYSQLI_REFRESH_SLAVE,64
constant,MYSQLI_REFRESH_MASTER,128
constant,MYSQLI_TRANS_START_WITH_CONSISTENT_SNAPSHOT,1
constant,MYSQLI_TRANS_START_READ_WRITE,2
constant,MYSQLI_TRANS_START_READ_ONLY,4
constant,MYSQLI_TRANS_COR_AND_CHAIN,1
constant,MYSQLI_TRANS_COR_AND_NO_CHAIN,2
constant,MYSQLI_TRANS_COR_RELEASE,4
constant,MYSQLI_TRANS_COR_NO_RELEASE,8
constant,READLINE_LIB,libedit
constant,XDEBUG_TRACE_APPEND,1
constant,XDEBUG_TRACE_COMPUTERIZED,2
constant,XDEBUG_TRACE_HTML,4
constant,XDEBUG_CC_UNUSED,1
constant,XDEBUG_CC_DEAD_CODE,2
constant,STDIN,"Resource id #1"
constant,STDOUT,"Resource id #2"
constant,STDERR,"Resource id #3"
